delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,-001,0000,0000,0001,0002,0003,0000,-001
0000,-001,0000,0000,0000,0002,0001,0001,0000
0000,-002,0002,0000,0001,0002,0001,0001,-001
0000,0000,0002,0001,0001,0002,0002,0001,0002
0000,-001,0002,0001,0001,0002,0002,0001,0000
0000,0000,0001,0001,0001,0002,0001,0001,0000
0000,0000,0002,0000,0000,0000,0001,0001,0000
0000,0000,0000,0000,0000,0000,0001,0001,0000
0000,0000,0000,0000,0001,0000,0001,0001,0001
0001,0000,0000,0000,0001,0001,0002,0003,0002
0000,0000,0000,0000,0001,0001,0002,0003,0003
0001,0000,0000,0000,0001,0003,0003,0003,0003
0002,0000,0000,0002,0003,0003,0004,0008,0003
0002,0001,0002,0002,0007,0003,0005,0014,0006
0002,0003,0004,0005,0011,0005,0009,0022,0010
0002,0007,0004,0009,0022,0007,0009,0024,0010
0006,0010,0004,0016,0034,0009,0009,0024,0007
0007,0024,0004,0017,0034,0011,0005,0012,0007
0007,0024,0004,0017,0036,0011,0005,0012,0007
0007,0024,0004,0017,0037,0011,0005,0012,0007
0007,0024,0004,0017,0037,0011,0005,0012,0007
0007,0024,0004,0017,0036,0011,0005,0012,0007
0007,0024,0004,0017,0035,0011,0005,0012,0007
0007,0024,0007,0004,0026,0009,0002,0005,0004
0003,0022,0007,0002,0007,0006,0001,0003,0002
0003,0012,0006,0002,0003,0004,0001,0000,0002
0003,0012,0006,0002,0003,0004,0001,0000,0002
0003,0012,0006,0002,0002,0004,0001,0000,0002
0003,0012,0006,0002,0002,0004,0001,0000,0002
0003,0012,0006,0002,0002,0004,0001,0000,0002
0003,0012,0006,0002,0002,0004,0001,0000,0002
0002,0006,0005,0000,0002,0001,0001,0000,-002
-001,0002,0002,0000,0002,0001,0001,0000,-002
-001,0000,0002,-001,0002,0001,0001,0000,0000
0001,0000,0001,0000,0001,0002,0001,0000,0000
0001,0000,0000,0000,0000,0001,0003,0000,0000
0000,0001,0000,0000,0000,0001,0003,0000,0000
0000,0001,0000,0001,0001,0001,0002,0000,-001
-002,0000,0000,0002,0001,0001,0002,-001,0000
0001,0000,0001,0003,0001,0001,0002,-001,-001
0000,0000,0001,0003,0000,0001,0001,0000,-001
0000,0001,0001,0002,0001,0002,0000,0000,-001
0000,0001,0001,0001,0001,-001,0000,0000,-001
0000,0000,0002,0001,0001,0000,0000,-001,0001
0001,0000,0001,0001,-001,0000,0002,0000,0001
0000,-001,0002,0001,-001,0001,0002,0000,0001
0000,-001,0001,0001,0001,0001,0002,0000,0001
0000,-001,0001,0002,0001,0001,0002,0000,-001
0000,-001,0001,0002,0001,0000,0001,0000,0000
0000,0000,0000,0002,0001,0001,0002,0000,0000
0000,0000,0000,0001,0001,0000,0002,0000,0000
0001,0000,0000,0001,0000,0000,0002,-001,0000
-001,0001,0001,0001,-001,0000,0001,-001,0000
0001,0001,0001,0001,-001,0000,0001,-003,0000
0003,0001,0001,0001,-001,-002,0001,0000,0000
