delta1,delta2,delta3,delta4
0002,-001,0015,0041,
0002,0001,0016,0043,
0001,0002,0016,0044,
0001,0002,0016,0044,
0001,0002,0020,0044,
0001,0002,0020,0045,
0001,0002,0020,0045,
0001,0002,0019,0046,
0001,0002,0019,0044,
0001,0002,0019,0044,
0002,0002,0015,0044,
0003,0001,0015,0046,
0003,0001,0015,0046,
0000,0000,0016,0042,
0000,0000,0016,0042,
0000,0000,0016,0042,
0001,0001,0016,0044,
0001,0002,0016,0044,
0001,0002,0016,0044,
0001,0002,0017,0042,
0001,-001,0017,0042,
0001,-001,0017,0042,
0000,-001,0023,0043,
0000,-001,0022,0043,
0000,-001,0022,0043,
0001,-001,0016,0038,
0001,0001,0016,0038,
0001,0001,0016,0038,
0000,0001,0020,0038,
0000,0000,0017,0039,
