delta1,delta2,delta3,delta4
0003,0003,0033,0067,
0002,0005,0033,0067,
0002,0005,0033,0067,
0002,0003,0038,0070,
0002,0003,0038,0068,
0002,0003,0038,0068,
0002,0002,0034,0067,
0003,0002,0034,0067,
0003,0002,0034,0067,
0002,0002,0034,0070,
0002,0002,0034,0070,
0002,0002,0034,0070,
0002,0001,0035,0070,
0002,0001,0035,0070,
0002,0001,0035,0070,
0001,0002,0035,0069,
0001,0002,0035,0068,
0001,0002,0035,0068,
0001,0003,0038,0068,
0001,0004,0038,0072,
0001,0004,0038,0072,
0003,0005,0036,0069,
0003,0003,0036,0069,
0003,0003,0036,0069,
0003,0003,0035,0069,
0003,0003,0035,0073,
0003,0003,0035,0073,
0005,0002,0033,0068,
0004,0002,0033,0068,
0004,0002,0033,0068,
