delta1,delta2,delta3,delta4
0004,0002,0011,0044,
0003,0003,0011,0044,
0003,0003,0011,0044,
0003,0003,0009,0043,
0002,0003,0009,0043,
0002,0003,0009,0043,
0002,0003,0012,0041,
0004,0003,0012,0041,
0004,0003,0012,0041,
0000,0001,0012,0043,
0000,0001,0012,0043,
0000,0001,0012,0043,
0003,0001,0016,0045,
0002,0001,0016,0044,
0002,0001,0016,0044,
0000,0002,0017,0044,
0000,0001,0017,0045,
0000,0001,0017,0045,
0003,0001,0012,0042,
0004,0001,0012,0042,
0004,0001,0012,0042,
0001,0001,0014,0042,
0001,0001,0014,0042,
0001,0001,0014,0042,
0004,0002,0011,0039,
0003,0005,0011,0039,
0003,0005,0011,0039,
0003,0001,0009,0042,
0003,0001,0009,0042,
0003,0001,0009,0042,
