delta1,delta2,delta3,delta4
0005,0003,0033,0067,
0003,0003,0038,0069,
0003,0003,0038,0069,
0003,0003,0038,0069,
0004,0004,0036,0067,
0004,0004,0036,0067,
0004,0004,0036,0067,
0002,0002,0036,0071,
0002,0002,0036,0071,
0002,0002,0036,0071,
0003,0003,0038,0073,
0003,0004,0038,0068,
0003,0004,0038,0068,
0003,0004,0034,0067,
0004,0004,0034,0067,
0004,0004,0034,0067,
0001,0003,0035,0067,
0001,0003,0035,0067,
0001,0003,0035,0067,
0002,0003,0035,0067,
0004,0003,0035,0067,
0004,0003,0035,0067,
0003,0003,0030,0065,
0003,0003,0030,0065,
0003,0003,0030,0065,
0005,0003,0035,0071,
0003,0004,0035,0071,
0003,0004,0035,0071,
0002,0003,0037,0070,
0002,0003,0037,0070,
