delta1,delta2,delta3,delta4
0002,0002,0012,0041,
0003,0002,0012,0041,
0003,0002,0012,0041,
0005,0004,0012,0044,
0000,0004,0012,0044,
0000,0004,0012,0044,
0000,0003,0011,0042,
0000,0003,0011,0042,
0000,0003,0011,0042,
0000,0004,0011,0043,
0006,0004,0011,0043,
0006,0004,0011,0043,
0005,0004,0011,0045,
0002,0004,0011,0045,
0002,0004,0011,0045,
0002,0004,0011,0041,
0004,0002,0011,0041,
0004,0002,0011,0041,
0002,0002,0012,0039,
0001,0006,0012,0039,
0001,0006,0012,0039,
0001,0001,0015,0046,
0001,0001,0015,0046,
0001,0001,0015,0046,
0003,0003,0012,0043,
0003,0004,0012,0043,
0003,0004,0012,0043,
0000,0004,0012,0044,
0000,0003,0012,0044,
0000,0003,0012,0044,
