delta1,delta2,delta3,delta4
0000,0000,0028,0064,
0000,0000,0028,0064,
0002,-003,0029,0064,
0002,-003,0029,0062,
0002,-003,0029,0062,
0000,-001,0030,0062,
-001,-001,0030,0060,
-001,-001,0030,0060,
-001,-001,0029,0058,
0001,0000,0029,0058,
0001,0000,0029,0058,
-001,0000,0029,0065,
-001,0000,0029,0063,
-001,0000,0029,0063,
0000,0001,0029,0063,
0001,0001,0029,0064,
0001,0001,0029,0064,
0001,-001,0028,0059,
0001,-001,0028,0059,
0001,-001,0028,0059,
-001,-001,0027,0060,
-001,-001,0027,0060,
-001,-001,0027,0060,
-001,0001,0029,0062,
-001,0001,0029,0064,
-001,0001,0029,0064,
0003,0003,0028,0061,
0002,0001,0028,0059,
0002,0001,0028,0059,
0002,0001,0026,0059,
