delta1,delta2,delta3,delta4
0004,0002,0012,0042,
0004,0002,0012,0042,
0003,-002,0019,0044,
0003,-002,0019,0044,
0003,-002,0019,0044,
0000,0001,0012,0042,
0000,0001,0012,0042,
0000,0001,0012,0042,
0003,0001,0014,0042,
0003,0004,0014,0042,
0003,0004,0014,0042,
0001,0001,0015,0046,
0001,0001,0015,0046,
0001,0001,0015,0046,
0002,0001,0018,0042,
0002,0001,0018,0042,
0002,0001,0018,0042,
0002,0002,0017,0049,
0001,0002,0017,0046,
0001,0002,0017,0046,
0001,0002,0017,0044,
0001,0002,0017,0042,
0001,0002,0017,0042,
0002,0002,0016,0042,
0002,0001,0016,0044,
0002,0001,0016,0044,
0002,0001,0017,0046,
0002,0003,0017,0046,
0002,0003,0017,0046,
0000,-002,0015,0045,
