delta1,delta2,delta3,delta4
0003,0004,0032,0065,
0003,0004,0035,0062,
0005,0005,0035,0062,
0005,0005,0035,0062,
0002,0004,0032,0065,
0002,0003,0032,0065,
0002,0003,0032,0065,
0003,0003,0032,0063,
0003,0002,0032,0063,
0003,0002,0032,0063,
0003,0002,0037,0068,
0003,0003,0037,0068,
0003,0003,0037,0068,
0003,0004,0037,0070,
0003,0004,0038,0071,
0003,0004,0038,0071,
0001,0005,0032,0065,
0001,0004,0032,0065,
0001,0004,0032,0065,
0001,0004,0034,0067,
0002,0003,0034,0066,
0002,0003,0034,0066,
0002,0003,0039,0066,
0004,0004,0038,0069,
0004,0004,0038,0069,
0001,0005,0032,0065,
0001,0003,0032,0065,
0001,0003,0032,0065,
0002,0003,0035,0067,
0002,0005,0035,0067,
