delta1,delta2,delta3,delta4
-001,0001,0011,0041,
-001,0001,0011,0041,
-001,0001,0013,0037,
0001,0001,0013,0037,
0001,0001,0013,0037,
0001,0000,0013,0040,
0001,0000,0013,0040,
0001,0000,0013,0040,
0001,0002,0016,0045,
0001,0002,0016,0043,
0001,0002,0016,0043,
0002,0000,0016,0041,
0002,0000,0016,0041,
0002,0000,0016,0041,
0002,0003,0009,0037,
0002,0001,0009,0037,
0002,0001,0009,0037,
0001,0001,0013,0040,
0001,0002,0013,0040,
0001,0002,0013,0040,
0000,0002,0011,0038,
0000,0002,0011,0038,
0000,0002,0011,0038,
0007,0002,0014,0034,
0000,-002,0011,0019,
0000,-002,0011,0019,
-004,-006,-010,0007,
-004,-006,-010,0007,
-003,-005,-009,0007,
0001,-005,-001,0010,
