delta1,delta2,delta3,delta4
-002,0001,0017,0054,
-001,0001,0016,0047,
-001,0004,0016,0047,
-001,0004,0016,0047,
0001,0000,0014,0049,
0001,0000,0014,0049,
0001,0000,0014,0049,
0001,0001,0014,0049,
-001,0001,0014,0048,
-001,0001,0014,0048,
-001,0001,0015,0047,
-001,0001,0015,0047,
-001,0001,0015,0047,
-001,0002,0014,0048,
-001,0001,0014,0048,
-001,0001,0014,0048,
-001,0001,0017,0051,
-001,0002,0017,0052,
-001,0002,0017,0052,
-001,0002,0012,0052,
0000,0005,0012,0052,
0000,0005,0012,0052,
-001,0002,0017,0051,
-001,0002,0017,0051,
-001,0002,0017,0051,
-003,0004,0012,0049,
-003,0001,0012,0049,
-002,0001,0012,0049,
0001,0001,0017,0050,
0001,0002,0017,0050,
