delta1,delta2,delta3,delta4
0001,0001,0014,0041,
0004,0004,0014,0041,
0004,0004,0014,0041,
0002,0002,0018,0044,
0002,0002,0018,0044,
0002,0002,0018,0044,
0000,0000,0017,0042,
0000,0000,0017,0042,
0000,0000,0017,0042,
0002,0002,0017,0042,
0001,0002,0017,0046,
0001,0002,0017,0046,
0001,0001,0019,0044,
0001,0001,0019,0044,
0001,0001,0019,0044,
0002,0003,0018,0044,
0001,0003,0018,0044,
0001,0003,0018,0044,
0001,0003,0016,0042,
0003,0002,0016,0042,
0003,0002,0016,0042,
0003,0002,0019,0044,
0001,0001,0019,0044,
0001,0001,0019,0044,
0000,0000,0016,0044,
0000,0001,0016,0045,
0000,0001,0016,0045,
-001,0001,0020,0045,
-001,0000,0020,0046,
-001,0000,0020,0046,
