delta1,delta2,delta3,delta4
0002,0000,0028,0062,
0002,0003,0028,0063,
0002,0003,0028,0063,
0001,0002,0028,0062,
0001,0000,0028,0062,
0001,0000,0028,0062,
0002,0000,0029,0063,
-001,-003,0029,0061,
-001,-003,0029,0061,
-001,-003,0025,0060,
0001,0000,0025,0060,
0001,0000,0025,0060,
0001,0000,0025,0062,
0000,0000,0025,0061,
0000,0000,0025,0061,
0000,0000,0028,0060,
0000,0000,0028,0060,
0000,0000,0028,0060,
0003,0000,0026,0061,
0001,0000,0026,0060,
0001,0000,0026,0060,
0001,0000,0025,0060,
-001,0000,0025,0061,
-001,0000,0025,0061,
-001,0000,0026,0059,
0003,0000,0026,0059,
0003,0000,0026,0059,
0003,0000,0025,0060,
0003,0002,0025,0060,
0003,0002,0025,0060,
