delta1,delta2,delta3,delta4
0006,0009,0032,0050,
0011,0011,0030,0051,
0009,0011,0030,0051,
0009,0011,0030,0051,
0009,0007,0034,0055,
0009,0007,0034,0056,
0009,0007,0034,0056,
0009,0010,0032,0057,
0009,0010,0032,0056,
0009,0010,0032,0056,
0005,0008,0037,0056,
0005,0008,0037,0056,
0005,0008,0037,0056,
0009,0011,0035,0055,
0009,0010,0035,0055,
0009,0010,0035,0055,
0008,0010,0039,0058,
0008,0010,0039,0060,
0008,0010,0039,0060,
0007,0009,0035,0056,
0007,0009,0035,0056,
0007,0009,0035,0056,
0009,0012,0034,0056,
0010,0012,0034,0056,
0010,0012,0034,0056,
0010,0011,0037,0061,
0010,0009,0037,0056,
0010,0009,0037,0056,
0008,0009,0036,0056,
0008,0010,0036,0058,
