delta1,delta2,delta3,delta4
0003,0003,0038,0069,
0005,0004,0038,0069,
0005,0004,0038,0069,
0001,0001,0036,0072,
0001,0001,0036,0072,
0001,0001,0036,0072,
0002,0001,0036,0071,
0003,0004,0036,0071,
0003,0004,0036,0071,
0003,0003,0038,0074,
0001,0003,0038,0073,
0001,0003,0038,0073,
0001,0003,0036,0072,
0005,0004,0036,0072,
0005,0004,0036,0072,
0002,0004,0038,0076,
0001,0001,0037,0076,
0001,0001,0037,0076,
0001,0001,0036,0069,
0005,0005,0036,0069,
0005,0005,0036,0069,
0004,0005,0035,0071,
0003,0002,0035,0071,
0003,0002,0035,0071,
0003,0002,0034,0073,
0003,0001,0034,0074,
0003,0001,0034,0074,
0003,0001,0035,0072,
0005,0002,0035,0072,
0005,0002,0035,0072,
