delta1,delta2,delta3,delta4
0003,0005,0032,0070,
0003,0005,0032,0070,
0001,0004,0034,0072,
0001,0004,0034,0072,
0001,0004,0034,0072,
0003,0006,0037,0071,
0003,0007,0037,0071,
0003,0007,0037,0071,
0004,0007,0037,0071,
0004,0006,0037,0071,
0004,0006,0037,0071,
0004,0005,0038,0073,
0005,0005,0038,0074,
0005,0005,0038,0074,
0007,0006,0035,0066,
0006,0006,0035,0066,
0006,0006,0035,0066,
0005,0006,0036,0069,
0003,0005,0036,0069,
0003,0005,0036,0069,
0003,0005,0036,0068,
0005,0006,0036,0068,
0005,0006,0036,0068,
0006,0002,0040,0072,
0005,0002,0040,0070,
0005,0002,0040,0070,
0005,0006,0037,0070,
0003,0005,0037,0070,
0003,0005,0037,0070,
0003,0005,0037,0067,
