delta1,delta2,delta3,delta4
0012,0013,0037,0070,
0012,0011,0037,0070,
0012,0011,0037,0070,
0012,0011,0039,0066,
0014,0014,0039,0066,
0014,0014,0039,0066,
0012,0014,0038,0068,
0012,0014,0038,0068,
0012,0014,0038,0068,
0012,0014,0042,0073,
0013,0013,0042,0072,
0013,0013,0042,0072,
0013,0013,0036,0069,
0011,0013,0036,0069,
0011,0013,0036,0069,
0011,0013,0039,0067,
0011,0013,0039,0067,
0011,0013,0039,0067,
0010,0011,0043,0073,
0010,0011,0043,0073,
0010,0011,0043,0073,
0012,0011,0038,0071,
0011,0013,0038,0071,
0011,0013,0038,0071,
0011,0013,0040,0070,
0013,0013,0040,0070,
0013,0013,0040,0070,
0010,0013,0042,0071,
0010,0013,0042,0064,
0010,0013,0042,0064,
