delta1,delta2,delta3,delta4
-001,-001,0026,0058,
-001,-001,0026,0058,
0000,-002,0026,0054,
0001,-002,0026,0054,
0001,-002,0026,0054,
0000,0000,0024,0057,
0000,0000,0024,0057,
0000,0000,0024,0057,
-002,0001,0026,0058,
-002,0001,0026,0058,
-002,0001,0026,0058,
-001,0000,0027,0057,
-001,0000,0027,0057,
-001,0000,0027,0057,
0000,0000,0025,0057,
0000,0000,0025,0057,
0000,0000,0025,0057,
0000,0001,0026,0054,
0001,0001,0026,0054,
0001,0001,0026,0054,
0000,0001,0025,0056,
0000,0001,0025,0056,
0000,0001,0025,0056,
0000,0001,0025,0055,
0002,0003,0025,0055,
0002,0003,0025,0055,
0002,0003,0023,0058,
0002,0002,0023,0058,
0002,0002,0023,0058,
-002,0000,0027,0058,
