delta1,delta2,delta3,delta4
-002,0001,0019,0039,
-001,0001,0019,0039,
-001,0000,0019,0039,
0000,0000,0019,0039,
0000,0000,0019,0039,
0001,0000,0014,0037,
0001,0000,0014,0037,
0001,0000,0014,0037,
0001,0001,0016,0040,
0001,0001,0016,0040,
0001,0001,0016,0040,
0001,-003,0016,0040,
0000,-003,0016,0038,
0000,-003,0016,0038,
-001,-001,0015,0036,
-001,-001,0015,0036,
-001,-001,0015,0036,
0002,-001,0017,0039,
0001,-001,0017,0038,
0001,-001,0017,0038,
0001,-001,0018,0038,
0002,0000,0018,0039,
0002,0000,0018,0039,
0000,0001,0014,0034,
0000,0001,0014,0034,
0000,0001,0014,0034,
0001,0000,0015,0036,
0001,0000,0015,0036,
0001,0000,0015,0036,
0001,-001,0017,0035,
