delta1,delta2,delta3,delta4
0002,0002,0012,0041,
0004,0002,0012,0041,
0004,0002,0012,0041,
0001,0000,0015,0044,
0001,0000,0015,0044,
0001,0000,0015,0044,
0002,0003,0014,0041,
0003,0003,0014,0041,
0003,0003,0014,0041,
0005,0003,0012,0038,
0002,0001,0012,0038,
0002,0001,0012,0038,
0002,0000,0018,0043,
0002,0000,0018,0042,
0002,0000,0018,0042,
0002,0000,0015,0041,
0007,0003,0015,0041,
0007,0003,0015,0041,
0006,0003,0012,0040,
0006,0003,0012,0040,
0006,0003,0012,0040,
0004,0002,0014,0045,
0000,0002,0014,0045,
0000,0002,0014,0045,
0000,0000,0015,0046,
0002,0000,0015,0046,
0002,0000,0015,0046,
0001,0002,0013,0044,
0001,0002,0013,0044,
0001,0002,0013,0044,
