delta1,delta2,delta3,delta4
0002,0000,0012,0036,
0001,0000,0012,0036,
0001,0000,0012,0036,
0001,-001,0013,0038,
0001,-001,0013,0038,
0001,-001,0013,0038,
0000,0001,0013,0039,
0000,0002,0013,0041,
0000,0002,0013,0041,
0004,0004,0011,0038,
0002,0000,0011,0038,
0002,0000,0011,0038,
0002,0000,0013,0040,
0001,0001,0013,0040,
0001,0001,0013,0040,
0001,0001,0015,0039,
0001,0001,0015,0039,
0001,0001,0015,0039,
0003,0003,0011,0041,
0002,0002,0011,0039,
0002,0002,0011,0039,
0002,0000,0012,0039,
0002,0000,0012,0043,
0002,0000,0012,0043,
0002,0003,0011,0039,
0003,0001,0011,0037,
0003,0001,0011,0037,
0002,0001,0016,0037,
0002,0001,0016,0040,
0002,0001,0016,0040,
