delta1,delta2,delta3,delta4
0002,0000,0008,0032,
0002,0000,0008,0032,
0004,0000,0011,0037,
0004,0002,0012,0039,
0004,0002,0012,0039,
0003,0002,0013,0042,
0003,0003,0013,0042,
0003,0003,0013,0042,
0003,0001,0015,0046,
0003,0001,0015,0046,
0003,0001,0015,0046,
0004,0003,0015,0046,
0005,0005,0015,0054,
0005,0005,0015,0054,
0008,0005,0016,0048,
0003,0003,0016,0048,
0003,0003,0016,0048,
0003,0003,0018,0050,
0004,0004,0018,0050,
0004,0004,0018,0050,
0003,0002,0020,0050,
0003,0002,0020,0055,
0003,0002,0020,0055,
0004,0003,0017,0051,
0004,0003,0017,0051,
0004,0003,0017,0051,
0005,0003,0017,0051,
0005,0006,0017,0051,
0005,0006,0017,0051,
0003,0005,0021,0053,
