delta1,delta2,delta3,delta4
0004,0007,0035,0073,
0004,0006,0035,0073,
0004,0006,0035,0073,
0004,0006,0037,0073,
0006,0008,0037,0073,
0006,0008,0037,0073,
0006,0010,0037,0072,
0005,0007,0037,0072,
0005,0007,0037,0072,
0005,0007,0038,0075,
0005,0007,0038,0073,
0005,0007,0038,0073,
0003,0006,0040,0070,
0003,0006,0040,0070,
0002,0005,0039,0069,
0005,0006,0038,0072,
0003,0005,0038,0071,
0003,0005,0038,0071,
0001,0005,0036,0071,
0001,0007,0036,0074,
0001,0007,0036,0074,
0005,0006,0041,0072,
0004,0005,0041,0072,
0004,0005,0041,0072,
0004,0005,0039,0073,
0004,0006,0039,0073,
0004,0006,0039,0073,
0007,0005,0034,0073,
0004,0005,0034,0072,
0004,0005,0034,0072,
