delta1,delta2,delta3,delta4
0002,0005,0035,0065,
0002,0004,0035,0065,
0002,0004,0035,0065,
0001,0003,0032,0065,
0001,0003,0032,0067,
0001,0003,0032,0067,
0004,0005,0035,0066,
0002,0003,0035,0066,
0002,0003,0035,0066,
0002,0003,0034,0065,
0001,0004,0034,0065,
0001,0004,0034,0065,
0001,0004,0032,0067,
0002,0005,0032,0067,
0002,0005,0032,0067,
0001,0002,0035,0066,
0001,0002,0035,0066,
0001,0002,0035,0066,
0001,0002,0035,0064,
0001,0002,0035,0064,
0001,0002,0035,0064,
0001,0002,0036,0071,
0001,0002,0036,0069,
0001,0002,0036,0069,
0002,0002,0035,0067,
0005,0006,0035,0067,
0005,0006,0035,0067,
0003,0004,0035,0068,
0001,0003,0035,0067,
0001,0003,0035,0067,
