delta1,delta2,delta3,delta4
0005,0005,0040,0066,
0005,0008,0035,0063,
0006,0010,0035,0063,
0006,0010,0035,0063,
0006,0007,0041,0066,
0006,0007,0041,0066,
0006,0007,0041,0066,
0006,0008,0037,0065,
0006,0009,0037,0065,
0006,0009,0037,0065,
0005,0008,0038,0066,
0005,0008,0038,0066,
0005,0008,0038,0066,
0004,0008,0041,0068,
0004,0008,0041,0068,
0004,0008,0041,0068,
0007,0008,0039,0069,
0005,0007,0038,0069,
0005,0007,0038,0069,
0004,0007,0038,0068,
0004,0007,0038,0068,
0004,0007,0038,0068,
0007,0009,0033,0062,
0007,0009,0033,0062,
0007,0009,0033,0062,
0006,0009,0036,0068,
0006,0009,0036,0068,
0006,0009,0036,0068,
0005,0005,0036,0064,
0005,0005,0036,0064,
