delta1,delta2,delta3,delta4
0002,0006,0035,0068,
0002,0006,0035,0068,
0001,0006,0037,0068,
0001,0004,0037,0069,
0001,0004,0037,0069,
0002,0004,0039,0069,
0002,0004,0038,0074,
0002,0004,0038,0074,
0002,0003,0038,0074,
0002,0003,0040,0074,
0002,0003,0040,0074,
0003,0008,0034,0068,
0003,0004,0034,0068,
0003,0004,0034,0068,
0003,0004,0032,0068,
0002,0006,0032,0068,
0002,0006,0032,0068,
0001,0005,0039,0071,
0001,0004,0038,0069,
0001,0004,0038,0069,
0002,0002,0036,0069,
0002,0002,0036,0069,
0002,0002,0036,0069,
0003,0004,0040,0069,
0003,0004,0040,0074,
0003,0004,0040,0074,
0005,0005,0035,0069,
0003,0005,0035,0069,
0003,0005,0035,0069,
0003,0005,0033,0070,
