delta1,delta2,delta3,delta4
0011,0013,0036,0064,
0011,0013,0036,0064,
0010,0013,0039,0064,
0010,0014,0039,0068,
0010,0014,0039,0068,
0010,0012,0035,0068,
0010,0011,0035,0068,
0010,0011,0035,0068,
0011,0011,0037,0067,
0012,0013,0037,0067,
0012,0013,0037,0067,
0009,0013,0039,0066,
0009,0011,0039,0066,
0009,0011,0039,0066,
0012,0011,0039,0067,
0011,0012,0039,0067,
0011,0012,0039,0067,
0011,0012,0040,0068,
0011,0013,0040,0068,
0011,0013,0040,0068,
0011,0013,0039,0068,
0011,0013,0039,0069,
0011,0013,0039,0069,
0012,0013,0038,0067,
0011,0014,0038,0067,
0011,0014,0038,0067,
0009,0012,0038,0065,
0009,0012,0038,0065,
0009,0012,0038,0065,
0011,0012,0039,0067,
