delta1,delta2,delta3,delta4
0001,0002,0016,0037,
-002,0001,0015,0039,
-002,0001,0015,0041,
-002,0001,0015,0041,
-002,0002,0017,0039,
-002,0001,0017,0039,
-002,0001,0017,0039,
-001,0001,0014,0041,
-001,0000,0014,0041,
-001,0000,0014,0041,
0000,0000,0014,0038,
0000,0002,0014,0038,
0000,0002,0014,0038,
0000,0006,0016,0046,
0000,0002,0016,0046,
0000,0002,0016,0046,
-001,0002,0017,0046,
-001,0000,0017,0047,
-001,0000,0017,0047,
0001,0000,0017,0047,
0001,0003,0017,0051,
0001,0003,0017,0051,
0000,0004,0021,0059,
-001,0002,0021,0062,
-001,0002,0021,0062,
-001,0002,0022,0064,
-001,0004,0022,0066,
-001,0004,0022,0066,
-001,0004,0016,0059,
0002,0003,0016,0059,
