delta1,delta2,delta3,delta4
-001,0000,0015,0038,
-001,0000,0015,0038,
-001,0000,0015,0038,
0000,0000,0014,0039,
0000,0001,0014,0038,
0000,0001,0014,0038,
0001,0001,0014,0038,
0001,0000,0014,0039,
0001,0000,0014,0039,
0002,0000,0011,0036,
0002,0001,0011,0036,
0002,0001,0011,0036,
0001,0001,0019,0041,
0001,0001,0019,0039,
0001,0001,0019,0039,
0001,0001,0017,0039,
0001,0000,0017,0038,
0001,0000,0017,0038,
-001,-001,0013,0038,
-001,-001,0013,0038,
-001,-001,0013,0038,
0003,-001,0014,0039,
0002,-001,0014,0039,
0002,-001,0014,0039,
0002,0002,0014,0038,
0002,0002,0014,0038,
0002,0002,0014,0038,
0000,0003,0016,0040,
0000,0000,0016,0040,
0000,0000,0016,0040,
