delta1,delta2,delta3,delta4
0001,0001,0026,0060,
0001,0000,0029,0061,
0000,-001,0029,0063,
0000,-001,0029,0063,
0000,-001,0028,0063,
0000,-001,0028,0063,
0000,-001,0028,0063,
-002,0002,0032,0062,
-002,0000,0031,0061,
-002,0000,0031,0061,
0000,0000,0031,0060,
0000,0000,0032,0060,
0000,0000,0032,0060,
0000,0002,0028,0061,
0000,0002,0028,0063,
0000,0002,0028,0063,
0001,0000,0029,0065,
0000,-001,0029,0065,
0000,-001,0029,0065,
0000,-001,0028,0063,
0001,0002,0028,0063,
0001,0002,0028,0063,
0000,-001,0030,0062,
0000,-001,0030,0062,
0000,-001,0030,0062,
0000,0002,0027,0064,
0000,0002,0027,0064,
0000,0002,0027,0064,
0000,0003,0031,0065,
0000,0000,0031,0065,
