delta1,delta2,delta3,delta4
0004,0007,0031,0066,
0004,0007,0031,0066,
0001,0004,0035,0066,
0001,0004,0035,0066,
0001,0004,0035,0066,
0000,0003,0035,0067,
0000,0003,0035,0067,
0000,0003,0035,0067,
0004,0001,0035,0062,
0002,0001,0035,0062,
0002,0001,0035,0062,
0002,0005,0031,0065,
0004,0004,0031,0065,
0004,0004,0031,0065,
0003,0004,0035,0068,
0002,0004,0035,0065,
0002,0004,0035,0065,
0002,0004,0034,0065,
0004,0002,0034,0065,
0004,0002,0034,0065,
0003,0000,0036,0065,
0003,0000,0036,0067,
0003,0000,0036,0067,
0001,0004,0035,0067,
0001,0004,0035,0066,
0001,0004,0035,0066,
0004,0007,0032,0065,
0001,0003,0032,0063,
0001,0003,0032,0063,
0001,0003,0032,0063,
