delta1,delta2,delta3,delta4
0003,0003,0034,0072,
0003,0003,0034,0072,
0001,-002,0035,0073,
0001,-002,0035,0070,
0001,-002,0035,0070,
0001,0002,0035,0070,
0004,0003,0035,0070,
0004,0003,0035,0070,
0004,0003,0035,0068,
0005,0003,0035,0068,
0005,0003,0035,0068,
0003,0000,0036,0071,
0001,0000,0036,0071,
0001,0000,0036,0071,
0001,0002,0034,0069,
0005,0003,0034,0069,
0005,0003,0034,0069,
0001,0002,0037,0074,
0001,0002,0037,0073,
0001,0002,0037,0073,
-001,0002,0037,0070,
-001,0002,0037,0070,
-001,0002,0037,0070,
0003,0004,0037,0072,
0000,0002,0036,0071,
0000,0002,0036,0071,
0000,0002,0034,0070,
0004,0002,0034,0070,
0004,0002,0034,0070,
0003,0002,0034,0068,
