delta1,delta2,delta3,delta4
0000,0003,0020,0055,
0000,0003,0016,0051,
0003,0006,0016,0051,
0003,0006,0016,0051,
0000,0004,0018,0055,
0000,0004,0018,0052,
0000,0004,0018,0052,
0000,0003,0013,0050,
0002,0003,0013,0050,
0002,0003,0013,0050,
-003,0001,0019,0053,
-003,0001,0019,0055,
-003,0001,0019,0055,
-001,0001,0019,0054,
0001,0002,0019,0054,
0001,0002,0019,0054,
0000,0002,0017,0054,
0000,0003,0017,0054,
0000,0003,0017,0054,
0001,0003,0017,0054,
0001,0002,0017,0053,
0001,0002,0017,0053,
0002,0002,0016,0053,
0002,0003,0016,0055,
0002,0003,0016,0055,
0001,0003,0017,0055,
0001,0003,0017,0055,
0001,0003,0017,0055,
0000,0004,0018,0055,
-001,0004,0018,0055,
