delta1,delta2,delta3,delta4
0009,0012,0033,0055,
0009,0011,0033,0055,
0009,0011,0033,0055,
0011,0011,0035,0056,
0010,0014,0035,0056,
0010,0014,0035,0056,
0010,0014,0034,0057,
0011,0011,0034,0057,
0011,0011,0034,0057,
0008,0008,0034,0057,
0008,0008,0034,0057,
0008,0008,0034,0057,
0009,0009,0036,0058,
0009,0009,0036,0057,
0009,0009,0036,0057,
0010,0011,0034,0057,
0009,0011,0034,0057,
0009,0011,0034,0057,
0006,0011,0033,0058,
0006,0012,0033,0056,
0006,0012,0033,0056,
0011,0013,0032,0053,
0011,0012,0032,0053,
0011,0012,0032,0053,
0011,0012,0034,0057,
0010,0010,0034,0056,
0010,0010,0034,0056,
0010,0008,0032,0056,
0010,0008,0032,0057,
0010,0008,0032,0057,
