delta1,delta2,delta3,delta4
0003,0004,0035,0071,
0003,0004,0035,0071,
0004,0004,0038,0071,
0004,0005,0038,0071,
0004,0005,0038,0071,
0004,0005,0038,0066,
0005,0005,0038,0066,
0005,0005,0038,0066,
0004,0005,0039,0075,
0002,0003,0041,0065,
0002,0003,0041,0065,
0000,0002,0038,0064,
0000,0004,0038,0069,
0000,0004,0038,0069,
0004,0001,0033,0068,
0001,0001,0033,0068,
0001,0001,0033,0068,
0001,0003,0037,0071,
0001,0004,0037,0067,
0001,0004,0037,0067,
0001,0004,0034,0066,
0003,0003,0034,0066,
0003,0003,0034,0066,
0003,0003,0035,0065,
0003,0006,0035,0065,
0003,0006,0035,0065,
0003,0004,0033,0072,
0003,0004,0033,0072,
0003,0004,0033,0072,
0001,0002,0034,0066,
