delta1,delta2,delta3,delta4
0005,0006,0034,0069,
0005,0006,0034,0069,
0005,0006,0034,0069,
0005,0006,0037,0070,
0004,0005,0037,0070,
0004,0005,0037,0070,
0004,0005,0037,0070,
0006,0006,0037,0070,
0006,0006,0037,0070,
0004,0006,0038,0070,
0003,0005,0038,0068,
0003,0005,0038,0068,
0003,0005,0036,0068,
0003,0008,0036,0071,
0003,0008,0036,0071,
0004,0009,0035,0072,
0004,0005,0035,0072,
0004,0005,0035,0072,
0005,0005,0035,0071,
0004,0005,0035,0069,
0004,0005,0035,0069,
0003,0004,0035,0069,
0003,0004,0035,0069,
0003,0004,0035,0069,
0004,0005,0037,0069,
0003,0005,0037,0069,
0003,0005,0037,0069,
0003,0005,0037,0069,
0002,0006,0037,0067,
0002,0006,0037,0067,
