delta1,delta2,delta3,delta4
0001,0002,0013,0048,
0001,0002,0013,0048,
0001,0004,0013,0042,
0001,0003,0013,0042,
0001,0003,0013,0042,
0000,0001,0011,0044,
0000,0001,0011,0044,
0000,0001,0011,0044,
0002,0005,0012,0046,
0002,0003,0012,0046,
0002,0003,0012,0046,
0002,0003,0011,0045,
-001,0004,0011,0045,
-001,0004,0011,0045,
-001,0004,0010,0043,
0004,0003,0010,0043,
0004,0003,0010,0043,
0002,0003,0011,0043,
0002,0003,0011,0043,
0002,0003,0011,0043,
0002,0004,0015,0045,
0002,0004,0015,0047,
0002,0004,0015,0047,
0003,0004,0010,0044,
0003,0004,0010,0044,
0003,0004,0010,0044,
0003,0004,0009,0043,
0003,0004,0009,0043,
0003,0004,0009,0043,
0006,-001,0012,0044,
