delta1,delta2,delta3,delta4
0004,0002,0021,0059,
0008,0005,0019,0055,
0003,0003,0019,0055,
0003,0003,0019,0055,
0003,0002,0017,0055,
0005,0001,0017,0054,
0005,0001,0017,0054,
0005,0001,0015,0054,
0003,0003,0015,0052,
0003,0003,0015,0052,
0003,0003,0019,0052,
0003,0002,0019,0054,
0003,0002,0019,0054,
0003,0002,0020,0054,
0007,0002,0020,0054,
0007,0002,0020,0054,
0003,0002,0020,0050,
0003,0002,0020,0050,
0003,0002,0020,0050,
0003,0002,0019,0055,
0003,0003,0019,0051,
0003,0003,0019,0051,
0006,0003,0017,0051,
0005,0001,0017,0052,
0005,0001,0017,0052,
0004,-001,0020,0053,
0004,-001,0020,0054,
0004,-001,0020,0054,
0004,0004,0014,0051,
0003,0002,0014,0051,
