delta1,delta2,delta3,delta4
0000,0000,0028,0066,
0000,0001,0028,0066,
0000,0001,0028,0066,
-001,0001,0032,0066,
-001,0001,0032,0065,
-001,0001,0032,0065,
0003,0001,0031,0065,
0001,0001,0031,0067,
0001,0001,0031,0067,
0000,0000,0028,0063,
0000,0000,0028,0063,
0000,0000,0028,0063,
0000,0000,0027,0061,
0002,0003,0027,0061,
0002,0003,0027,0061,
0001,-001,0033,0066,
0001,-001,0033,0064,
0001,-001,0033,0064,
0000,0001,0027,0062,
0000,-001,0027,0062,
0000,-001,0027,0062,
0000,-001,0031,0064,
0000,-003,0031,0064,
0000,-003,0031,0064,
0000,-003,0027,0060,
0001,0003,0027,0060,
0001,0003,0027,0060,
0001,0001,0029,0061,
0001,0001,0029,0061,
0001,0001,0029,0061,
