delta1,delta2,delta3,delta4
0001,-002,0017,0035,
0000,-003,0012,0038,
0000,-003,0012,0039,
0000,-003,0012,0039,
0000,-001,0015,0035,
0000,-002,0015,0035,
0000,-002,0015,0035,
0001,-002,0010,0037,
0002,0002,0010,0037,
0002,0002,0010,0037,
-001,0001,0014,0039,
-001,0001,0014,0039,
-001,0001,0014,0039,
0001,0001,0014,0036,
0003,0002,0014,0036,
0003,0002,0014,0036,
0001,0000,0014,0040,
0001,0000,0014,0040,
0001,0000,0014,0040,
0000,0000,0013,0036,
0000,0000,0013,0036,
0000,0000,0013,0036,
-002,0000,0011,0036,
-002,0000,0011,0036,
-002,0000,0011,0036,
0001,-001,0014,0039,
0001,-001,0014,0039,
0001,-001,0014,0039,
0002,0004,0015,0039,
0004,0002,0015,0039,
