delta1,delta2,delta3,delta4
0002,0001,0015,0041,
0002,0001,0015,0041,
0002,0001,0015,0041,
0001,0003,0016,0042,
0001,0001,0016,0042,
0001,0001,0016,0042,
0001,0001,0015,0041,
0004,0002,0015,0040,
0004,0002,0015,0040,
0003,0002,0013,0040,
0002,0002,0013,0041,
0002,0002,0013,0041,
0002,0002,0009,0040,
0002,0003,0009,0040,
0002,0003,0009,0040,
0000,0001,0014,0040,
0000,0001,0014,0040,
0000,0001,0014,0040,
0001,0001,0015,0040,
0001,0001,0015,0040,
0001,0001,0015,0040,
0001,0003,0013,0040,
0004,0001,0013,0042,
0004,0001,0013,0042,
0001,0001,0017,0041,
0001,0003,0017,0041,
0001,0003,0017,0041,
0001,0001,0014,0040,
0001,-001,0014,0040,
0001,-001,0014,0040,
