delta1,delta2,delta3,delta4
0002,0002,0036,0071,
0002,0002,0036,0071,
0002,0002,0036,0071,
0002,0001,0034,0069,
0001,0000,0034,0069,
0001,0000,0034,0069,
0001,0000,0036,0075,
0002,0002,0036,0074,
0002,0002,0036,0074,
0002,0002,0035,0070,
0003,0003,0035,0070,
0003,0003,0035,0070,
0000,0001,0033,0069,
0000,0001,0033,0069,
0000,0001,0033,0069,
0003,0004,0035,0070,
0001,0001,0035,0070,
0001,0001,0035,0070,
0001,0001,0035,0072,
0001,0002,0035,0072,
0001,0002,0035,0072,
0002,0002,0036,0075,
0002,0002,0036,0072,
0002,0002,0036,0072,
0001,0003,0036,0072,
0000,0002,0036,0073,
0000,0002,0036,0073,
0000,0001,0037,0069,
0000,0001,0037,0069,
0000,0001,0037,0069,
