delta1,delta2,delta3,delta4
0006,0005,0036,0058,
0006,0005,0036,0058,
0003,0007,0040,0061,
0003,0007,0040,0061,
0003,0007,0040,0061,
0007,0010,0038,0063,
0008,0008,0038,0062,
0008,0008,0038,0062,
0006,0008,0038,0058,
0006,0008,0038,0058,
0006,0008,0038,0058,
0007,0008,0036,0062,
0007,0008,0036,0062,
0007,0008,0036,0062,
0007,0007,0038,0065,
0007,0007,0038,0064,
0007,0007,0038,0064,
0008,0008,0039,0064,
0007,0009,0039,0059,
0007,0009,0039,0059,
0007,0009,0035,0059,
0010,0011,0035,0062,
0010,0011,0035,0062,
0007,0007,0038,0059,
0007,0007,0038,0059,
0007,0007,0038,0059,
0006,0007,0039,0063,
0006,0007,0039,0064,
0006,0007,0039,0064,
0007,0010,0035,0063,
