delta1,delta2,delta3,delta4
0003,0003,0021,0050,
0004,0003,0019,0050,
0004,0004,0019,0056,
0004,0004,0019,0056,
0001,0004,0023,0057,
0001,0003,0022,0057,
0001,0003,0022,0057,
0003,0003,0018,0053,
0002,0003,0018,0053,
0002,0003,0018,0053,
0002,0004,0021,0053,
0002,0004,0021,0056,
0002,0004,0021,0056,
0004,0004,0015,0053,
0004,0005,0015,0053,
0004,0005,0015,0053,
0002,0005,0015,0053,
0002,0004,0015,0051,
0002,0004,0015,0051,
0001,0004,0016,0051,
0001,0002,0016,0053,
0001,0002,0016,0053,
0001,0002,0018,0048,
0002,0003,0018,0048,
0002,0003,0018,0048,
0002,0003,0015,0049,
0002,0005,0015,0049,
0002,0005,0015,0049,
0002,0003,0019,0051,
0006,0003,0019,0052,
