delta1,delta2,delta3,delta4
0000,0002,0013,0040,
0000,0002,0013,0041,
0001,0003,0013,0041,
0001,0003,0013,0041,
0001,0003,0014,0040,
0001,0001,0014,0040,
0001,0001,0014,0040,
0001,0001,0013,0040,
-001,0003,0013,0040,
-001,0003,0013,0040,
-001,0001,0018,0043,
-001,0001,0018,0043,
-001,0001,0018,0043,
0001,0001,0012,0038,
0000,0001,0012,0038,
0000,0001,0012,0038,
0000,-002,0015,0039,
0001,-002,0015,0041,
0001,-002,0015,0041,
-001,0001,0013,0040,
-001,0001,0013,0040,
-001,0001,0013,0040,
0001,0002,0015,0040,
0004,0004,0015,0040,
0004,0004,0015,0040,
-003,0003,0013,0044,
-002,0003,0013,0044,
-002,0003,0013,0044,
0001,0004,0016,0040,
0001,0003,0016,0040,
