delta1,delta2,delta3,delta4
0005,0006,0037,0074,
0005,0006,0037,0075,
0005,0006,0037,0075,
0006,0008,0034,0073,
0006,0006,0034,0072,
0006,0006,0034,0072,
0006,0006,0038,0072,
0005,0005,0038,0073,
0005,0005,0038,0073,
0004,0005,0037,0074,
0004,0007,0037,0076,
0004,0007,0037,0076,
0004,0007,0042,0075,
0004,0007,0042,0075,
0004,0007,0042,0075,
0004,0007,0036,0074,
0004,0007,0036,0074,
0004,0007,0036,0074,
0005,0007,0039,0073,
0005,0008,0039,0073,
0005,0008,0039,0073,
0005,0008,0035,0069,
0005,0007,0035,0069,
0005,0007,0035,0069,
0003,0007,0040,0073,
0003,0009,0040,0073,
0003,0009,0040,0073,
0008,0009,0039,0074,
0004,0007,0039,0075,
0004,0007,0039,0075,
