delta1,delta2,delta3,delta4
0003,0001,0021,0048,
0003,0001,0021,0048,
0000,0001,0017,0043,
0000,0001,0017,0043,
0000,0001,0017,0043,
0000,0000,0017,0044,
0001,0000,0017,0042,
0001,0000,0017,0042,
0000,0001,0021,0042,
0000,0001,0021,0045,
0000,0001,0021,0045,
0001,0004,0018,0044,
0001,0001,0018,0044,
0001,0001,0018,0044,
0002,0001,0019,0043,
0002,0001,0019,0043,
0002,0001,0019,0043,
0003,0003,0016,0044,
0002,0003,0016,0044,
0002,0003,0016,0044,
-001,0000,0016,0041,
-001,0000,0016,0041,
-001,0000,0016,0041,
0003,0001,0017,0041,
0003,0003,0017,0043,
0003,0003,0017,0043,
-001,-001,0018,0040,
-001,-001,0018,0040,
-001,-001,0018,0040,
0001,-001,0015,0041,
