delta1,delta2,delta3,delta4
0003,0002,0020,0045,
0001,0001,0020,0045,
0001,0001,0020,0045,
0001,0001,0018,0046,
0004,0003,0018,0046,
0004,0003,0018,0046,
0004,0005,0019,0044,
0001,0003,0019,0044,
0001,0003,0019,0044,
-001,0001,0020,0044,
-001,0001,0020,0044,
-001,0001,0020,0044,
0002,0004,0018,0047,
0001,0002,0018,0045,
0001,0002,0018,0045,
0000,0002,0021,0045,
0000,0002,0021,0044,
0000,0002,0021,0044,
0000,0000,0016,0044,
0000,0000,0016,0043,
0000,0000,0016,0043,
0001,0003,0019,0041,
0001,0003,0019,0040,
0001,0003,0019,0040,
0000,0003,0020,0040,
0000,0002,0020,0048,
0000,0002,0020,0048,
0004,0001,0020,0049,
0001,0001,0020,0042,
0001,0001,0020,0042,
