delta1,delta2,delta3,delta4
0003,0004,0034,0070,
0003,0004,0034,0070,
0001,0002,0034,0068,
0001,0002,0034,0068,
0001,0002,0034,0068,
0002,0001,0036,0070,
0002,0001,0036,0070,
0002,0001,0036,0070,
0001,0000,0036,0071,
0001,0000,0036,0071,
0001,0000,0036,0071,
0000,0001,0039,0074,
0000,0001,0039,0070,
0000,0001,0039,0070,
0001,0000,0037,0070,
0000,0000,0037,0072,
0000,0000,0037,0072,
0000,0000,0038,0073,
0000,0000,0038,0071,
0000,0000,0038,0071,
0001,0000,0035,0071,
0001,0002,0035,0073,
0001,0002,0035,0073,
0002,0002,0033,0067,
0001,0002,0033,0067,
0001,0002,0033,0067,
0001,0002,0033,0071,
0001,0001,0033,0071,
0001,0001,0033,0071,
0001,0000,0037,0072,
