delta1,delta2,delta3,delta4
0002,0001,0034,0068,
0002,0001,0035,0073,
0002,0004,0035,0073,
0002,0004,0035,0073,
0006,0004,0035,0069,
0003,0003,0035,0069,
0003,0003,0035,0069,
0003,0003,0036,0069,
0003,0001,0036,0069,
0003,0001,0036,0069,
0003,0001,0038,0073,
0002,0002,0038,0073,
0002,0002,0038,0073,
0000,0002,0039,0073,
0000,0001,0035,0072,
0000,0001,0035,0072,
0001,0001,0035,0067,
0001,0001,0035,0067,
0001,0001,0035,0067,
0001,0002,0036,0072,
0002,-001,0036,0072,
0002,-001,0036,0072,
0002,-001,0033,0070,
0002,0002,0033,0070,
0002,0002,0033,0070,
0004,0002,0032,0068,
0006,0003,0032,0068,
0006,0003,0032,0068,
0001,0002,0033,0071,
0001,0002,0033,0071,
