delta1,delta2,delta3,delta4
0000,0001,0033,0067,
0000,0001,0033,0068,
0000,0001,0033,0068,
0000,-002,0033,0065,
0003,-004,0033,0065,
0003,-004,0033,0065,
0002,-004,0034,0067,
0002,-001,0034,0067,
0002,-001,0034,0067,
0003,-001,0031,0066,
0003,0001,0031,0066,
0003,0001,0031,0066,
0001,0000,0030,0067,
0001,0000,0030,0067,
0001,0000,0030,0067,
0000,0003,0031,0067,
0000,0003,0031,0067,
0000,0003,0031,0067,
0004,0004,0031,0070,
0001,0001,0031,0070,
0001,0001,0031,0070,
0001,-001,0030,0066,
0001,-001,0030,0066,
0001,-001,0030,0066,
0001,-001,0031,0064,
0002,0001,0031,0064,
0002,0001,0031,0064,
0002,0000,0038,0070,
0001,0000,0037,0070,
0001,0000,0037,0070,
