delta1,delta2,delta3,delta4
0003,0004,0036,0072,
0002,0003,0038,0072,
0002,0003,0038,0073,
0002,0003,0038,0073,
0005,0004,0039,0074,
0005,0003,0039,0074,
0005,0003,0039,0074,
0005,0003,0034,0071,
0002,0002,0033,0070,
0002,0002,0033,0070,
0002,0002,0034,0067,
0006,0004,0034,0067,
0006,0004,0034,0067,
0005,0005,0037,0071,
0005,0005,0037,0071,
0005,0005,0037,0071,
0004,0005,0035,0073,
0004,0003,0035,0073,
0004,0003,0035,0073,
0007,0003,0034,0071,
0007,0003,0034,0071,
0007,0003,0034,0071,
0006,0003,0036,0071,
0001,0002,0036,0071,
0001,0002,0036,0071,
0001,0002,0037,0069,
0003,0001,0037,0069,
0003,0001,0037,0069,
0002,0001,0036,0069,
0002,0002,0036,0069,
