delta1,delta2,delta3,delta4
0002,0005,0037,0069,
0002,0005,0037,0069,
0002,0005,0041,0069,
0002,0002,0041,0075,
0002,0002,0041,0075,
0002,0002,0036,0071,
0002,0004,0036,0071,
0002,0004,0036,0071,
0003,0004,0039,0071,
0005,0005,0039,0071,
0005,0005,0039,0071,
0001,0005,0035,0068,
0001,0005,0035,0068,
0001,0005,0035,0068,
0002,0005,0033,0066,
0002,0005,0033,0066,
0002,0005,0033,0066,
0003,0006,0038,0075,
0003,0004,0039,0066,
0003,0004,0039,0066,
0003,0004,0039,0066,
0003,0004,0039,0073,
0003,0004,0039,0073,
0003,0003,0039,0073,
0003,0003,0039,0072,
0003,0003,0039,0072,
0002,0001,0033,0071,
0002,0001,0033,0071,
0002,0001,0033,0071,
0004,0002,0033,0070,
