delta1,delta2,delta3,delta4
-002,0000,0026,0055,
0001,0002,0028,0056,
0001,0001,0028,0055,
0001,0001,0028,0055,
0001,0001,0021,0053,
0000,0001,0021,0053,
0000,0001,0021,0053,
0000,0002,0024,0053,
0002,0004,0024,0053,
0002,0004,0024,0053,
0002,0004,0023,0055,
0001,0002,0023,0055,
0001,0002,0023,0055,
0001,0002,0022,0052,
0001,0005,0022,0052,
0001,0005,0022,0052,
0000,0001,0024,0052,
0000,0001,0024,0052,
0000,0001,0024,0052,
0002,0002,0023,0053,
0002,0002,0023,0053,
0002,0002,0023,0053,
0000,0000,0020,0052,
0000,0000,0020,0052,
0000,0000,0020,0052,
0000,0001,0023,0052,
0000,0001,0023,0052,
0000,0001,0023,0052,
0000,0001,0024,0054,
0000,0001,0024,0054,
