delta1,delta2,delta3,delta4
0005,0005,0040,0071,
0004,0005,0041,0072,
0004,0008,0041,0073,
0004,0008,0041,0073,
0006,0007,0035,0071,
0006,0007,0035,0071,
0006,0007,0035,0071,
0006,0007,0040,0072,
0005,0010,0040,0072,
0005,0010,0040,0072,
0005,0006,0039,0072,
0005,0006,0039,0070,
0005,0006,0039,0070,
0005,0007,0040,0070,
0006,0007,0040,0074,
0006,0007,0040,0074,
0010,0009,0038,0072,
0008,0008,0038,0072,
0008,0008,0038,0072,
0006,0008,0039,0074,
0006,0006,0039,0075,
0006,0006,0039,0075,
0005,0006,0042,0076,
0005,0008,0042,0076,
0005,0008,0042,0076,
0005,0006,0045,0074,
0006,0006,0044,0074,
0006,0006,0044,0074,
0008,0009,0038,0073,
0007,0009,0038,0073,
