delta1,delta2,delta3,delta4
0006,0009,0038,0068,
0006,0009,0039,0068,
0007,0009,0039,0068,
0007,0009,0039,0068,
0006,0010,0041,0072,
0006,0008,0041,0070,
0006,0008,0041,0070,
0006,0006,0036,0068,
0006,0006,0036,0068,
0006,0006,0036,0068,
0007,0007,0039,0069,
0006,0007,0039,0070,
0006,0007,0039,0070,
0006,0008,0036,0066,
0006,0008,0036,0066,
0006,0008,0036,0066,
0004,0007,0037,0067,
0004,0007,0037,0067,
0004,0007,0037,0067,
0006,0006,0042,0070,
0006,0006,0042,0070,
0006,0006,0042,0070,
0008,0006,0041,0070,
0007,0006,0041,0069,
0007,0006,0041,0069,
0007,0009,0038,0069,
0006,0008,0038,0069,
0006,0008,0038,0069,
0006,0008,0038,0068,
0007,0008,0038,0068,
