delta1,delta2,delta3,delta4
0000,0001,0017,0038,
0001,0001,0017,0039,
0001,0001,0017,0039,
0001,0002,0013,0041,
0001,0002,0013,0041,
0001,0002,0013,0041,
0001,0001,0014,0038,
0001,0001,0014,0038,
0001,0001,0014,0038,
0001,0001,0013,0041,
0000,0002,0013,0040,
0000,0002,0013,0040,
-001,0002,0018,0040,
-001,0001,0018,0040,
-001,0001,0018,0040,
-001,0001,0013,0040,
0000,0004,0013,0040,
0000,0004,0013,0040,
-003,0002,0018,0042,
-003,0002,0018,0042,
-003,0002,0018,0042,
0000,0001,0014,0041,
0000,0001,0014,0041,
0000,0001,0014,0041,
0000,0004,0015,0042,
-001,0003,0015,0042,
-001,0003,0015,0042,
-001,0003,0017,0039,
0003,0004,0017,0039,
0003,0004,0017,0039,
