delta1,delta2,delta3,delta4
0007,0009,0035,0068,
0007,0007,0035,0068,
0007,0007,0035,0068,
0005,0007,0042,0070,
0005,0008,0042,0070,
0005,0008,0042,0070,
0006,0008,0040,0070,
0006,0006,0040,0070,
0006,0006,0040,0070,
0005,0006,0038,0072,
0005,0006,0038,0071,
0005,0006,0038,0071,
0004,0007,0037,0070,
0004,0007,0037,0070,
0004,0007,0037,0070,
0004,0009,0039,0073,
0004,0007,0039,0073,
0004,0007,0039,0073,
0007,0007,0038,0073,
0007,0008,0038,0074,
0007,0008,0038,0074,
0006,0009,0034,0069,
0006,0008,0034,0069,
0006,0008,0034,0069,
0007,0008,0037,0066,
0007,0012,0037,0066,
0007,0012,0037,0066,
0006,0012,0038,0071,
0006,0007,0038,0071,
0006,0007,0038,0071,
