delta1,delta2,delta3,delta4
0003,0001,0015,0045,
0003,0005,0016,0044,
0002,0002,0016,0044,
0002,0002,0016,0044,
0002,0002,0016,0045,
0000,0005,0016,0045,
0000,0005,0016,0045,
0000,0005,0017,0045,
0000,0004,0017,0045,
0000,0004,0017,0045,
0000,0002,0011,0042,
0001,0002,0011,0042,
0001,0002,0011,0042,
0002,0002,0011,0042,
0003,0002,0011,0042,
0003,0002,0011,0042,
0003,0004,0008,0044,
0003,0004,0008,0043,
0003,0004,0008,0043,
0003,0004,0015,0043,
0001,0004,0015,0044,
0001,0004,0015,0044,
0001,0004,0011,0043,
0003,0004,0011,0043,
0003,0004,0011,0043,
0003,0004,0011,0045,
0004,0002,0011,0045,
0004,0002,0011,0045,
0002,0002,0011,0044,
0002,0004,0011,0044,
