delta1,delta2,delta3,delta4
0003,0003,0037,0070,
0003,0003,0037,0070,
0003,0003,0036,0071,
0003,0003,0035,0071,
0003,0003,0035,0071,
0003,0002,0035,0072,
0002,0002,0036,0068,
0002,0002,0036,0068,
0001,0002,0033,0065,
0001,0002,0033,0065,
0001,0002,0033,0065,
0003,0003,0039,0070,
0003,0003,0040,0067,
0003,0003,0040,0067,
0003,0003,0035,0067,
0003,0005,0035,0070,
0003,0005,0035,0070,
0003,0002,0036,0073,
0003,0002,0036,0069,
0003,0002,0036,0069,
0004,0004,0037,0069,
0006,0005,0037,0071,
0006,0005,0037,0071,
0007,0004,0034,0071,
0003,0002,0034,0070,
0003,0002,0034,0070,
0003,0002,0036,0069,
0003,0003,0036,0069,
0003,0003,0036,0069,
0003,0004,0036,0073,
