delta1,delta2,delta3,delta4
0003,0000,0037,0072,
0002,0003,0035,0073,
0001,0002,0035,0070,
0001,0002,0035,0070,
0001,0002,0030,0070,
0001,0000,0030,0071,
0001,0000,0030,0071,
0002,-001,0034,0074,
0002,-001,0034,0072,
0002,-001,0034,0072,
0001,0000,0034,0069,
0001,0000,0034,0069,
0001,0000,0034,0069,
0000,0000,0036,0071,
0000,0000,0036,0070,
0000,0000,0036,0070,
0000,0000,0035,0070,
0000,0000,0035,0071,
0000,0000,0035,0071,
-002,0003,0037,0069,
-002,0000,0037,0069,
-002,0000,0037,0069,
0000,0000,0037,0072,
0000,0001,0037,0071,
0000,0001,0037,0071,
0000,0004,0036,0071,
0000,0004,0036,0072,
0000,0004,0036,0072,
0005,0004,0034,0066,
0003,0002,0034,0066,
