delta1,delta2,delta3,delta4
0003,0001,0018,0044,
-001,0001,0018,0043,
0000,0001,0018,0043,
0000,0002,0013,0043,
0002,0003,0013,0044,
0002,0003,0013,0044,
0002,-001,0017,0046,
0002,-001,0017,0043,
0002,-001,0017,0043,
0002,0003,0011,0041,
0002,0001,0011,0040,
0002,0001,0011,0040,
0000,0001,0015,0040,
0000,0003,0015,0040,
0000,0003,0015,0040,
0004,0003,0020,0041,
0002,0002,0020,0041,
0002,0002,0020,0041,
0002,-002,0014,0044,
0004,-002,0014,0044,
0004,-002,0014,0044,
0004,0002,0011,0042,
0004,0001,0011,0042,
0004,0001,0011,0042,
0003,-001,0016,0042,
0003,-001,0016,0042,
0003,-001,0016,0042,
0003,0002,0014,0041,
0002,0003,0014,0041,
0002,0003,0014,0041,
