delta1,delta2,delta3,delta4
0001,0004,0035,0069,
0001,0004,0035,0069,
-001,0003,0035,0067,
-001,0003,0035,0067,
-001,0003,0035,0067,
0000,0003,0038,0067,
0000,0003,0038,0069,
0000,0003,0038,0069,
0003,0005,0036,0070,
0001,0003,0036,0068,
0001,0003,0036,0068,
0001,0003,0034,0068,
0002,0005,0034,0069,
0002,0005,0034,0069,
0002,0005,0036,0067,
0002,0003,0036,0067,
0002,0003,0036,0067,
0002,0003,0037,0068,
0002,0005,0037,0068,
0002,0005,0037,0068,
0002,0005,0034,0069,
0001,0003,0034,0069,
0001,0003,0034,0069,
-001,0003,0036,0068,
-001,0003,0036,0068,
0000,0002,0035,0067,
0003,0002,0034,0066,
0003,0002,0034,0064,
0003,0002,0034,0064,
0001,0003,0034,0064,
