delta1,delta2,delta3,delta4
0004,0004,0014,0042,
0004,0004,0014,0042,
0003,0000,0013,0042,
0003,0000,0013,0042,
0003,0000,0013,0042,
0004,0003,0016,0042,
0001,0003,0016,0040,
0001,0003,0016,0040,
0001,0000,0013,0037,
0003,0000,0013,0037,
0003,0000,0013,0037,
0003,0003,0016,0041,
0003,0003,0016,0041,
0003,0003,0016,0041,
0000,-001,0019,0042,
0000,-001,0019,0045,
0000,-001,0019,0045,
0004,0001,0015,0042,
0004,0001,0015,0042,
0004,0001,0015,0042,
0005,0003,0014,0038,
0002,0002,0013,0037,
0002,0002,0013,0037,
0002,0003,0013,0039,
0004,0003,0013,0039,
0004,0003,0013,0039,
0000,0000,0012,0041,
0000,0000,0012,0037,
0000,0000,0012,0037,
0001,0001,0016,0037,
